Timestamp;Map;PlayersNumber;TeamComposition;EnemyComposition;Duration;Victory;KillingBlows;Damage;Healing;Honor;RatingChange;MMR;EnemyMMR;Specialization;isRated
1615253633;1552;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Balance-Wizzlafa-Ravencrest,PRIEST-Holy-Swxd-Outland;64;false;0;69321;56179;0;-11;1628;1652;Fire;true
1615253427;617;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Restoration-Нереид-ВечнаяПесня,WARRIOR-Arms-Пасфас-ВечнаяПесня;62;false;0;59464;34793;0;-11;1652;1667;Fire;true
1615253283;1552;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Plebhoof-Eonar,WARRIOR-Arms-Graardor-Vek'nilash;115;false;0;93072;80395;0;-11;1678;1681;Fire;true
1615253041;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Restoration-Pokobooms-TarrenMill,WARRIOR-Arms-Turd-Arygos;102;true;0;103319;50228;0;12;1651;1652;Fire;true
1615252858;2167;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Balance-Rmdruid-TarrenMill,MONK-Mistweaver-Youna-TarrenMill;54;true;1;91419;27023;0;12;1625;1625;Fire;true
1615252693;617;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Restoration-Dingolo-Archimonde,HUNTER-Marksmanship-Spacebabine;132;false;0;62652;76871;0;-12;1655;1634;Fire;true
1615252438;2373;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Nothiing-Sanguino,PALADIN-Holy-Azorktko-DunModr;72;false;0;100784;42203;0;-11;1681;1681;Fire;true
1615252273;617;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;SHAMAN-Restoration-Cjeska-Aegwynn,WARRIOR-Arms-Medíocre-Quel'Thalas;159;false;0;80933;79037;0;-11;1707;1708;Fire;true
1615252025;2167;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DEMONHUNTER-Havoc-Lemonsweets-Draenor,PRIEST-Holy-Prostun-Draenor;86;true;1;61817;9354;0;13;1682;1675;Fire;true
1615251859;1825;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Feral-Yuí-ChamberofAspects,PRIEST-Holy-Kishiro-Ravencrest;155;true;1;197465;102724;0;12;1656;1651;Fire;true
1615251599;1825;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Themosthigh-Draenor,ROGUE-Subtlety-Syena-Khadgar;143;true;0;60120;74685;0;12;1629;1636;Fire;true
1615251353;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Gridia-Uldum,PALADIN-Protection-Simbey-Uldum;96;false;0;50202;58734;0;-12;1656;1650;Fire;true
1615251034;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Holy-Блудидуди-СвежевательДуш,WARLOCK-Destruction-Kuno-Echsenkessel;130;false;0;187657;91191;0;-11;1681;1690;Fire;true
1615250792;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Jenavicia-Draenor,WARRIOR-Arms-Гудивнин-Ревущийфьорд;97;true;0;98051;62800;0;13;1654;1660;Fire;true
1615250596;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Hughmonkus-Blackmoore,PALADIN-Holy-Xadrialol-Blackmoore;124;true;1;162835;89261;0;12;1627;1629;Fire;true
1615250336;1911;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Gabagool-Auchindoun,WARRIOR-Arms-Cazz-BurningLegion;119;true;1;85404;25035;0;12;1600;1606;Fire;true
1615250138;1911;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Crazychrís-Blackrock,ROGUE-Subtlety-Плюсультра-Ревущийфьорд;60;false;0;23163;36994;0;-11;1624;1641;Fire;true
1615249992;1504;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Feral-Ripeavocado-Stormscale,DRUID-Feral-Udonothing-Outland;71;false;0;1340;40802;0;-12;1650;1650;Fire;true
1615249843;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Ápocalypse-DefiasBrotherhood,ROGUE-Subtlety-Stabamki-Outland;119;true;0;116436;80227;0;12;1622;1632;Fire;true
1615249581;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Splifs-Silvermoon,PALADIN-Holy-Crywn-Silvermoon;660;true;2;473093;283296;0;11;1596;1595;Fire;true
1615248814;2373;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Ремидем-Ревущийфьорд,ROGUE-Subtlety-Grimwild-Outland;109;true;0;131057;2142;0;11;1570;1571;Fire;true
1615248598;1552;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;HUNTER-Beast Mastery-Magicbullet-Draenor,PRIEST-Holy-Evangela-DefiasBrotherhood;49;true;1;50747;37823;0;10;1544;1541;Fire;true
1615248458;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Balance-Artchie-Uldum,PRIEST-Discipline-Мадмоазель-Ревущийфьорд;88;true;0;98621;20426;0;10;1517;1520;Fire;true
1615248288;2373;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Retribution-Bantek-DefiasBrotherhood,PRIEST-Discipline-Fläshbettan-Frostmane;112;false;0;63593;50659;0;-14;1545;1538;Fire;true
1615248092;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Kolectiv-Outland,WARRIOR-Arms-Jukzz-Outland;163;false;0;190368;71683;0;-13;1571;1572;Fire;true
1615247827;2167;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Priestnfeast-Draenor,WARRIOR-Arms-Pyrogamur-Drak'thul;35;true;1;37465;0;0;10;1544;1545;Fire;true
1615247713;1504;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Holy-Banoofie-Draenor,WARLOCK-Affliction-Soulistll-Magtheridon;50;true;1;81716;14021;0;9;1518;1516;Fire;true
1615247564;617;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DRUID-Balance-Thewox-Kazzak,PRIEST-Discipline-Hyperx-TarrenMill;200;false;0;201787;112808;0;-14;1545;1544;Fire;true
1615247255;1672;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Holy-Venarah-Archimonde,WARRIOR-Arms-Fames-Archimonde;105;false;0;56798;65098;0;-13;1570;1577;Fire;true
1615246992;1134;6;MAGE-Frost-Elinwe,PALADIN-Holy-Destralsinj,ROGUE-Subtlety-Fufu;PALADIN-Holy-Livibi-Draenor,PALADIN-Retribution-Blissly-Draenor,WARRIOR-Arms-Tildes-Draenor;71;false;0;57563;17181;0;-17;1348;1363;Frost;true
1615246838;980;6;MAGE-Frost-Elinwe,PALADIN-Retribution-Destralsinj,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Sleepydk-Kazzak,SHAMAN-Restoration-Tacokid-TwistingNether,WARRIOR-Arms-Grimgaz-Zenedar;65;false;0;2462;14559;0;-17;1377;1379;Frost;true
1615246578;1505;6;MAGE-Frost-Elinwe,PRIEST-Discipline-Ingrownhair-Ragnaros,ROGUE-Subtlety-Fufu;MAGE-Fire-Sloffanti-Archimonde,PRIEST-Holy-Viettí-Archimonde,WARRIOR-Arms-Denden-Archimonde;226;false;1;215124;49917;0;-16;1443;1433;Frost;true
1615246239;1672;6;MAGE-Frost-Elinwe,PRIEST-Discipline-Ingrownhair-Ragnaros,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Ryker-Drak'thul,MONK-Windwalker-Murphyslaw-Hyjal,SHAMAN-Restoration-Martindahle-Frostmane;54;false;0;8199;31296;0;-15;1474;1465;Frost;true
1615245935;1505;6;MAGE-Frost-Elinwe,PALADIN-Holy-Kezlor-Terrordar,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Pottifar-TarrenMill,MONK-Windwalker-Simfist-TwistingNether,PRIEST-Discipline-Halo-TarrenMill;195;false;0;176243;37094;0;-15;1469;1474;Frost;true
1615245654;1504;6;MAGE-Frost-Elinwe,PALADIN-Holy-Kezlor-Terrordar,ROGUE-Subtlety-Fufu;DRUID-Restoration-Mcdruudx-Kazzak,PRIEST-Shadow-Darkkyng-Sanguino,WARRIOR-Arms-Sarévok-Dunemaul;179;false;0;198515;43368;0;-15;1498;1500;Frost;true
1615245382;1552;6;MAGE-Frost-Elinwe,PALADIN-Holy-Kezlor-Terrordar,ROGUE-Subtlety-Fufu;DRUID-Balance-Zalesdom-Drak'thul,MAGE-Fire-Mlynarka-Drak'thul,PRIEST-Discipline-Siptaha-Drak'thul;233;true;0;244664;11440;0;8;1470;1464;Frost;true
1615245036;1911;6;MAGE-Frost-Elinwe,PALADIN-Holy-Kezlor-Terrordar,ROGUE-Subtlety-Fufu;MONK-Windwalker-Бандширо-Гордунни,PRIEST-Discipline-Айтерия-Гордунни,SHAMAN-Enhancement-Вергич-Гордунни;227;true;1;232070;39776;0;7;1443;1430;Frost;true
1615209946;1911;6;MAGE-Fire-Elinwe,PALADIN-Holy-Pdypoppin-Stormscale,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Даркэкзекьют-СвежевательДуш,PALADIN-Holy-Таблар-ПиратскаяБухта,ROGUE-Subtlety-Zerquimé-DefiasBrotherhood;137;false;0;134212;52841;0;-14;1546;1550;Fire;true
1614002162;617;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PALADIN-Retribution-Ereshk-TarrenMill,PALADIN-Retribution-Skullg-TarrenMill;51;false;0;44545;33653;0;-13;1596;1598;Fire;true
1614002026;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Sheepthroat-Forscherliga,ROGUE-Subtlety-Ichîgôô-Arthas;156;false;0;158533;78382;0;-13;1622;1622;Fire;true
1614001794;2167;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Forced-KhazModan,PALADIN-Retribution-Nephallis-KhazModan;30;true;1;51430;2033;0;11;1596;1593;Fire;true
1614001684;572;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MONK-Windwalker-Грайиндкор-СвежевательДуш,SHAMAN-Restoration-Язвамоззга-СвежевательДуш;95;false;0;87915;41207;0;-13;1623;1621;Fire;true
1614001493;1504;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Соулвардинг-Гордунни,WARRIOR-Arms-Баловница-ЧерныйШрам;99;false;0;75756;62581;0;-12;1649;1653;Fire;true
1614001306;980;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;DEMONHUNTER-Havoc-Misshorny-Ragnaros,PRIEST-Discipline-Orange-Ragnaros;86;true;0;94606;28888;0;11;1623;1623;Fire;true
1614001141;1825;4;MAGE-Fire-Elinwe,ROGUE-Subtlety-Fufu;MAGE-Fire-Brainfreeze-Sanguino,ROGUE-Subtlety-Ebanok-Sanguino;72;true;1;91284;21582;0;10;1597;1589;Fire;true
1614000824;2167;6;MAGE-Fire-Elinwe,PRIEST-Holy-Cykomist-Onyxia,ROGUE-Subtlety-Fufu;DRUID-Balance-Ehtea-TwistingNether,PRIEST-Shadow-Aryuz-Archimonde,SHAMAN-Restoration-Gorgoral-TarrenMill;57;false;0;52832;31107;0;-16;1513;1520;Fire;true
1614000681;572;6;MAGE-Fire-Elinwe,PRIEST-Holy-Cykomist-Onyxia,ROGUE-Subtlety-Fufu;DEMONHUNTER-Havoc-Фонкол-Ревущийфьорд,PRIEST-Discipline-Wheey-Blackhand,SHAMAN-Elemental-Kaøsán-Hyjal;68;false;0;39941;45066;0;-16;1545;1540;Fire;true
1614000473;2167;6;MAGE-Fire-Elinwe,PALADIN-Holy-Drasol-TarrenMill,ROGUE-Subtlety-Fufu;DRUID-Balance-Bonejk-Stormscale,SHAMAN-Restoration-Monstervisio-Stormscale,WARLOCK-Affliction-Nécromancie-Hyjal;362;false;0;342821;179238;0;-12;1665;1663;Fire;true
1613825856;1672;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;PALADIN-Holy-Лемерал-ЧерныйШрам,SHAMAN-Enhancement-Халльбиорн-Гордунни,WARRIOR-Arms-Приседх-ЧерныйШрам;117;false;0;75056;76391;0;-13;1653;1646;Fire;true
1613825632;980;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;MONK-Windwalker-Brucè-Kazzak,SHAMAN-Restoration-Cydench-Kazzak,WARRIOR-Arms-Grishnark-Kazzak;160;true;1;92434;79886;0;11;1623;1629;Fire;true
1613825380;1504;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;MONK-Windwalker-Kungfumenex-Kazzak,PALADIN-Holy-Santìago-TarrenMill,SHAMAN-Elemental-Disneyplus-TarrenMill;85;false;0;121301;33212;0;-13;1652;1654;Fire;true
1613825190;572;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;MONK-Windwalker-Fondip-TheMaelstrom,SHAMAN-Restoration-Habibe-TheMaelstrom,WARRIOR-Arms-Memur-Ragnaros;294;true;0;287866;159222;0;11;1622;1628;Fire;true
1613824765;1134;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;MAGE-Fire-Krobbster-TarrenMill,PALADIN-Holy-Keskipaladin-Stormscale,ROGUE-Subtlety-Jürgenn-Kazzak;148;false;0;51069;63626;0;-13;1649;1658;Fire;true
1613824476;1911;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;PALADIN-Holy-Flastical-Kazzak,PRIEST-Shadow-Wobble-Eldre'Thalas,WARRIOR-Arms-Sxciestlsbin-Stormscale;117;false;0;63487;79099;0;-13;1680;1672;Fire;true
1613824249;2167;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;DRUID-Balance-Björnsax-TarrenMill,PALADIN-Holy-Auntruckus-TarrenMill,SHAMAN-Elemental-Kungskell-TarrenMill;98;true;2;51844;33496;0;11;1648;1660;Fire;true
1613824063;1134;6;MAGE-Fire-Elinwe,SHAMAN-Restoration-Maraboo-Magtheridon,WARRIOR-Arms-Jungar-Magtheridon;PALADIN-Retribution-Frèd-Stormscale,PRIEST-Holy-Eliza-Stormscale,WARRIOR-Arms-Pyllytin-Stormscale;150;true;1;253442;82329;0;10;1619;1613;Fire;true
1613823404;1911;4;DRUID-Balance-Valowl,MAGE-Fire-Elinwe;MAGE-Fire-Nékro-Frostwolf,PALADIN-Retribution-Jucleas-Frostwolf;72;false;0;41153;38228;0;-10;1700;1697;Fire;true
1613823239;1825;4;DRUID-Balance-Valowl,MAGE-Fire-Elinwe;MONK-Windwalker-Nøørie-Outland,PALADIN-Holy-Sephoraz-Aggra(Português);149;false;0;78160;97364;0;-10;1728;1718;Fire;true
1613822980;1505;4;DRUID-Balance-Valowl,MAGE-Fire-Elinwe;DEMONHUNTER-Havoc-Demonsoül-Kazzak,PRIEST-Discipline-Behaving-TarrenMill;101;true;2;108219;26087;0;14;1702;1702;Fire;true
1613822792;1504;4;DRUID-Balance-Valowl,MAGE-Fire-Elinwe;MAGE-Fire-Osmanngazi-TwistingNether,ROGUE-Subtlety-Ratell-TwistingNether;77;true;0;81710;39548;0;13;1676;1673;Fire;true
1613781102;1552;4;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe;MAGE-Fire-Harrisonford-DunModr,ROGUE-Subtlety-Ветуми-Гордунни;48;false;0;39716;49762;0;-9;1737;1739;Fire;true
1613780965;1504;4;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe;MAGE-Fire-Xawokem-Outland,ROGUE-Subtlety-Moár-ArgentDawn;68;true;1;54028;12961;0;15;1709;1712;Fire;true
1613780747;1504;4;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe;PRIEST-Discipline-Borgert-TarrenMill,WARRIOR-Arms-Céstlavie-TwistingNether;54;true;1;61406;1200;0;14;1680;1682;Fire;true
1613780347;1134;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;PALADIN-Holy-Naoriqt-Frostwolf,PRIEST-Shadow-Nóreasón-Stormscale,WARLOCK-Affliction-Bauisslock-Kazzak;152;true;1;174185;45009;0;12;1655;1660;Fire;true
1613780073;1134;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;MONK-Mistweaver-Mesmerizé-Bloodhoof,PRIEST-Shadow-Sylvanova-Stormscale,SHAMAN-Elemental-Eneruswag-Draenor;350;true;1;365408;61457;0;11;1627;1625;Fire;true
1613779633;617;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;MONK-Windwalker-Xhantory-GrimBatol,PALADIN-Holy-Cowvid-GrimBatol,WARLOCK-Affliction-Plaguelord-Aggra(Português);102;true;1;118545;23779;0;11;1598;1594;Fire;true
1613779444;1504;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;DRUID-Feral-Bábusch-Blackrock,HUNTER-Survival-Surfrider-TarrenMill,PRIEST-Discipline-Sokrétes-Ragnaros;224;false;0;194442;91739;0;-13;1628;1626;Fire;true
1613779139;980;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;DEATHKNIGHT-Frost-Lemuntér-Draenor,DRUID-Restoration-Giacometti-Archimonde,PALADIN-Retribution-Justiceray-Stormscale;55;true;0;53643;19143;0;11;1600;1591;Fire;true
1613778967;2167;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;PALADIN-Holy-Elecktra-Stormscale,SHAMAN-Elemental-Nudlash-Stormscale,WARRIOR-Arms-Zombieps-ArgentDawn;71;true;2;113252;32441;0;10;1573;1565;Fire;true
1613778725;2373;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;DEATHKNIGHT-Frost-Püregold-Stormscale,MONK-Windwalker-Keeptheheat-TarrenMill,PRIEST-Discipline-Dedgoy-Doomhammer;166;false;0;102142;78320;0;-13;1601;1605;Fire;true
1613778451;572;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;DEATHKNIGHT-Unholy-Jinjhi-Blackmoore,PRIEST-Shadow-Chicksen-Blackmoore,SHAMAN-Restoration-Alroyqtpie-Blackmoore;213;false;0;196867;77052;0;-12;1626;1644;Fire;true
1613778144;572;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Kert-Cho'gall;DEATHKNIGHT-Frost-Djaroule-Archimonde,MONK-Windwalker-Leragnar-Archimonde,PALADIN-Holy-Mozzie-Archimonde;155;true;0;220021;68153;0;11;1597;1597;Fire;true
1613777591;1911;4;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe;PALADIN-Retribution-Doox-LesClairvoyants,WARLOCK-Affliction-Necrotinne-LesClairvoyants;155;true;0;203277;33137;0;14;1652;1648;Fire;true
1613776170;1911;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Azbako-Ragnaros;DEMONHUNTER-Havoc-Qyria-TarrenMill,DRUID-Balance-Sallydruid-TarrenMill,PALADIN-Holy-Holydin-TarrenMill;165;false;0;234738;69020;0;-12;1650;1649;Fire;true
1613775924;2373;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Azbako-Ragnaros;DRUID-Restoration-Mertyx-Sylvanas,MAGE-Fire-Méløw-Aegwynn,WARRIOR-Arms-Armswarrior-EmeraldDream;406;false;0;450646;64784;0;-12;1681;1675;Fire;true
1613775398;1825;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Azbako-Ragnaros;PRIEST-Discipline-Rahta-TwistingNether,SHAMAN-Elemental-Kinésis-TwistingNether,WARLOCK-Destruction-Rheachnes-TwistingNether;108;true;0;97620;50552;0;12;1652;1649;Fire;true
1613775202;1505;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Azbako-Ragnaros;DEATHKNIGHT-Frost-Loljos-Blackmoore,PALADIN-Holy-Cloudanythng-Eredar,WARRIOR-Arms-Gravix-Blackmoore;165;true;1;153560;91002;0;11;1624;1617;Fire;true
1613774954;1505;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PRIEST-Discipline-Azbako-Ragnaros;DRUID-Balance-Ittei-Kor'gall,SHAMAN-Elemental-Stormey-Kazzak,SHAMAN-Restoration-Panchô-Stormscale;266;false;0;365579;108372;0;-12;1653;1653;Fire;true
1613773929;1825;6;DEMONHUNTER-Havoc-Zuklio,MAGE-Fire-Elinwe,PALADIN-Holy-Pétrucci-Sargeras;MAGE-Fire-Miqyoux-Outland,MONK-Windwalker-Mirtøn-Pozzodell'Eternità,PALADIN-Holy-Ashally-Outland;150;true;1;192188;14454;0;13;1659;1656;Fire;true
1613562960;1911;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;PALADIN-Holy-Angrykaren-Ghostlands,SHAMAN-Enhancement-Онеоне-ТкачСмерти,WARRIOR-Arms-Флексис-СвежевательДуш;234;false;0;206057;118036;0;-13;1625;1620;Fire;true
1613562629;1825;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;MAGE-Fire-Куанита-Гордунни,PRIEST-Discipline-Мэгмастэрс-Гордунни,WARRIOR-Arms-Лимонер-Гордунни;125;false;0;98575;80419;0;-12;1653;1656;Fire;true
1613562414;2373;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;DRUID-Balance-Diggear-Doomhammer,PRIEST-Shadow-Shameshady-Kazzak,SHAMAN-Restoration-Elegigglé-Kazzak;72;false;0;10983;31495;0;-12;1682;1681;Fire;true
1613562204;2167;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;PALADIN-Retribution-Bpj-Arthas,PRIEST-Discipline-Leleg-Blackhand,WARRIOR-Arms-Hanunik-Blackhand;66;false;0;61117;31632;0;-11;1712;1710;Fire;true
1613562044;572;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;DRUID-Balance-Hordekingg-Kazzak,PALADIN-Holy-Spicyd-Kazzak,WARLOCK-Destruction-Kezzak-Drak'thul;256;true;0;293729;113031;0;12;1685;1672;Fire;true
1613561702;2373;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;PALADIN-Retribution-Флип-Гордунни,PRIEST-Discipline-Хельгапро-ЧерныйШрам,WARRIOR-Arms-Червьчервь-СвежевательДуш;42;true;0;66808;7843;0;12;1656;1654;Fire;true
1613561579;1134;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;DEMONHUNTER-Havoc-Havoca-Ragnaros,MAGE-Fire-Backombuster-Ragnaros,PALADIN-Holy-Nikullas-Ragnaros;131;true;1;127075;63990;0;11;1629;1626;Fire;true
1613561321;617;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;DRUID-Restoration-Roevklo-Ravencrest,PRIEST-Shadow-Bingoellen-Ravencrest,WARRIOR-Arms-Tjee-Ravencrest;198;false;0;254703;60550;0;-12;1658;1657;Fire;true
1613561026;1504;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;DEATHKNIGHT-Frost-Feddk-Stormscale,PALADIN-Holy-Faylight,WARRIOR-Arms-Monsterret-Stormscale;365;true;1;364393;183497;0;11;1628;1634;Fire;true
1613560563;980;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;DRUID-Balance-Hirre-TwistingNether,MAGE-Fire-Palmary-Kazzak,PRIEST-Discipline-Luvweed-Stormscale;186;false;0;125839;99662;0;-13;1659;1648;Fire;true
1613560277;980;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Savích-Kazzak,SHAMAN-Enhancement-Skulmuncha-Kazzak,WARRIOR-Arms-Olimpmachine-Kazzak;50;true;0;86544;9909;0;11;1631;1624;Fire;true
1613560113;2167;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;PALADIN-Holy-Сеален-Ревущийфьорд,WARLOCK-Affliction-Тнегулдан-Ревущийфьорд,WARRIOR-Arms-Fugx-Blackrock;402;true;0;434257;156238;0;11;1602;1605;Fire;true
1613559612;572;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;MONK-Windwalker-Сашатуман-Ревущийфьорд,PALADIN-Holy-Шатег-Ревущийфьорд,PALADIN-Retribution-Ниашес-Ревущийфьорд;146;false;0;240654;69762;0;-13;1633;1622;Fire;true
1613559312;617;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;PRIEST-Discipline-Daycare-Stormscale,PRIEST-Shadow-Iceqube-TarrenMill,SHAMAN-Elemental-Richnibi-TarrenMill;190;false;0;140735;78738;0;-12;1663;1656;Fire;true
1613559017;1504;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;PALADIN-Holy-Babonson-Aegwynn,SHAMAN-Elemental-Sataie-Aegwynn,WARRIOR-Arms-Sahadram-Aegwynn;188;true;0;225641;86271;0;11;1634;1636;Fire;true
1613558735;617;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;MONK-Windwalker-Powermonkx-Ravencrest,PALADIN-Holy-Ayuwings-Ravencrest,ROGUE-Subtlety-Sapndead-Ravencrest;167;false;0;127926;58186;0;-12;1663;1662;Fire;true
1613558353;1825;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;MONK-Windwalker-Ðirtysprite-Ravencrest,PALADIN-Holy-Lurwxp-Antonidas,SHAMAN-Elemental-Róách-Ravencrest;171;true;1;238137;29787;0;11;1635;1630;Fire;true
1613558097;572;6;MAGE-Fire-Elinwe,PRIEST-Discipline-Nept,ROGUE-Subtlety-Fufu;HUNTER-Marksmanship-Sössönen-Stormreaver,PALADIN-Retribution-Itsdaddy-Stormreaver,PRIEST-Holy-Pulltimer-Stormreaver;81;true;1;64187;20464;0;11;1606;1607;Fire;true
